cnt,seg,word
0,"['可以', '不', '给', '一', '颗', '心', '么']","['不可以', '']"
1,"['这', '是', '我', '在', '京东', '第一', '次', '买', '到', '这', '么', '垃圾', '的', '东西']","['垃圾', '']"
1,"['发', '的', '信息', '的', '激活', '码格式', '完全', '不对', ' ', '还', '是', '百', '度', '了', '仙', '五', '激', '活码', '的', '排列', '才', '知道', '五', '个', '一', '格', '，', '每', '一', '格', '都', '要', '用', '一个', '横线', '断开', '，', '而', '信息', '上', '的', '是', '四', '个', '字母', '一个', ' ', '由', '空格键', '断开', '，', '而且', '下', '单', '后', ' ', '等', '了', '半', '个', '多', '小时', '才', '发', '的', '信息', '，', '简直', '不', '能', '再', '慢', '。', '。', '。']","['不对', '']"
1,"['下', '摆', '太长', '买', '，', '买', '这个', '就', '想', '点', '，', '早知如此', '就', '不', '下', '单', '了']","['太长', '']"
1,"['。', '。', '。', '。', '。', '可以', '吧']","['可以', '']"
6,"['乐视', '手机', '就', '塌玛', '一', '垃圾', '，', '难用', '死', '，', '连', '无线网', '垃圾', '，', '手机', '网络', '也', '垃圾', '，', '卡', '死', '了', '，', '屏幕', '还', '不灵', '，', '消费者', '千万', '不', '要', '上当']","['不灵', '垃圾', '卡', '垃圾', '难用', '垃圾', '']"
2,"['：', '很好', ' ', '什', '么', '都', '好']","['很好', '好', '']"
3,"['适合', '我', '这种', '皮肤', '粗糙', '的', '人', '使用', '，', '牛奶', '味', '，', '很好', '闻']","['适合', '很好', '粗糙', '']"
0,"['看', '电视', '不', '太', '方便', '啊......']","['不方便', '']"
4,"['不怎么样', '..', '好像', '祛痘一', '般', '般', '，', '保湿', '效果', '也', '不怎么样', '，', '好', '失望', '的', '说', '....']","['不怎么样', '好', '失望', '一般般', '不怎么样', '']"
2,"['不', '知道', '里面', '是', '什', '么', '材质', '，', '图案', '很', '漂亮', '，', '也', '很', '实用']","['实用', '漂亮', '']"
3,"['电视', '挺好', '的', '，', '送货', '也', '挺好', '的', '，', '安装', '也', '还行']","['挺好', '还行', '挺好', '']"
2,"['收到', '后', '打开', '，', '瓶', '嘴', '已经', '断裂', '，', '可惜', '当时', '送货员', '已经', '走', '了', '。', '客户', '说', '没有', '办法', '换', '。', '只有', '将就', '了', '。']","['将就', '可惜', '']"
2,"['产品', '可以', ' ', '值得', '下次', '购买']","['值得', '可以', '']"
1,"['用', '了', '20', '天', '坏', '了']","['坏', '']"
2,"['挺', '好用', '的', '！', '喜欢', '！', '不错', '，', '赚', '积分', '评', '价', '的', '！']","['不错', '挺好', '喜欢', '']"
1,"['现货', ' ', '澳洲', '代购', ' ', 'dermatix', ' ', '神奇', '祛', '疤痕', '15', '克', '去', '疤痕膏', '倍', '舒', '痕', '烫', '伤', '凝胶']","['神奇', '']"
1,"['手机', '是', '给', '我', '外婆', '买', '的', '，', '回', '来', '也', '没', '注意', '就', '给', '老人', '了', '，', '结果', '外公', '打电话', '来', '说', '手机', '打电话', '给', '对方', '听不见', '！']","['听不见', '']"
2,"['还可以', '，', '比', '商场', '实惠', '点']","['实惠', '还可以', '']"
1,"['没有', '20000', '但是', '还是', '不错', '啦', ' ', '比较', '便宜']","['便宜', '没有不错', '']"
1,"['用', '了', '几', '天', '才', '来', '评', '价', '，', '手机', '是', '正品', '。']","['正品', '']"
4,"['东西', '有', '点', '假', '，', '给', '安卓', '充电', '1', '.', '5', '次', '都', '不', '到', '8000', '，', '最', '少', '也', '要', '2', '次', '吧', '，', '车载', '还', '没有', '使用', '；', '周末', '检测', '如', '启动车', '有问题', '，', '真', '就', '产品', '有问题', '啦', '。', '失望', '。']","['有问题', '假', '失望', '有问题', '']"
8,"['冷藏柜', '收到', '了', '老板', '很', '守信用', '包装', '好', '发货', '快', '，', '样子', '很', '好看', '简洁', '大气', '，', '质量', '不错', '哦', '价', '钱', '便宜性', '价', '比', '高', '，', '满意']","['大气', '快', '不错', '守信用', '好', '很好', '便宜', '简洁', '高', '满意', '']"
3,"['很', '满意', ' ', '不错', ' ', '给', '的', '小', '配件', '也好', ' ', '下次', '还', '来', '购买', '[', '追', '评', ']']","['也好', '不错', '满意', '']"
2,"['给', '老婆', '买', '的', '，', '价', '钱', '便宜', '，', '还', '不错']","['不错', '便宜', '']"
3,"['不错', '，', '速度', '很快', '，', '老妈', '很', '满意']","['很快', '不错', '满意', '']"
1,"['误导', '。', '。', '。', '。', '我', '以为', '是', '好几', '个', '车', '，', '结果', '就', '一个', '，', '还', '放', '那', '么', '多', '车', '的', '图片', '，', '算是', '被骗', '了']","['被骗', '']"
1,"['数据', '不准', '，', '不', '知道', '是', '为什', '么', '！']","['不准', '']"
1,"['质量', '太差', '，', '看', '来', '便宜货', '就', '是', '不能用']","['太差', '不能便宜货', '']"
3,"['外表', '还好', '，', '不', '好装', '，', '怕', '把', '手机', '刮', '坏', '了', '，', '不', '过送', '的', '膜', '不错', '。']","['不好', '不错', '坏', '还好', '']"
3,"['本', '来', '这个', '牌子', '用', '着', '一直', '很好', '，', '在', '亚马逊', '上', '也', '买', '过', '。', '结果', '这次', '寄', '来', '，', '首先', '盒子', '里', '是', '没有', '刮子', '。', '本', '来', '也', '没', '多', '在意', '，', '买', '方便面', '还', '可能', '没', '调味', '包', '呢', '。', '就', '拿', '之前', '的', '刮子', '用', '吧', '，', '结果', '挤', '了', '之后', '觉得', '不对劲', '，', '没有', '封口', '，', '里面', '的', '量', '也', '少', '。', '就', '跟', '被', '人', '用', '了', '一半', '又', '给', '人', '用', '一样', '。', '太', '坑爹', '了', '。', '不', '要', '买', '这', '家', '的', '。']","['很好', '坑爹', '不对劲', '']"
0,"['电机', '好声音小', '，', '容量', '大']","['好', '']"
3,"['味道', '还', '不错', ' ', '很好', '闻', ' ', '用', '起', '来', '的', '效果', ' ', '还可以']","['很好', '还可以', '不错', '']"
5,"['电视', '可以', '，', '安装', '也', '方便', '，', '是', '直接', '在', '自己', '县里', '送', '过', '来', '的', '，', '价', '格要', '比', '在', '县里', '买', '便宜', '一些', '，', '直接', '可以', '连', '接', 'W', 'I', '-', 'FI', '，', '很', '方便']","['可以', '便宜', '可以', '方便', '方便', '']"
0,"['发货', '太慢', '。']","['慢', '']"
3,"['拿', '到', '理发店', '，', '人', '家', '说', '你', '这', '是', '从', '哪', '买', '的', '，', '感觉', '像', '假', '的', '，', '味道', '也', '太', '刺鼻', '了', '，', '还', '不', '如', '我们', '小', '店', '最', '便宜', '的', '染发剂', '呢', '，', '京', '东上', '也', '会', '卖', '假货', '吗', '？']","['不如便宜', '刺鼻', '假', '假货', '']"
2,"['一般般', '。', '不错', '。']","['不错', '一般般', '']"
1,"['还是', '比', '一般', '的', '东西', '有', '效果', '的', '，', '就', '是', '过年', '物流', '太慢', '了']","['一般', '慢', '']"
1,"['给', '婆婆', '买', '的', '，', '不错', '?']","['不错', '']"
2,"['给', '妈妈', '买', '的', '，', '很', '喜欢', '！', '支持', '京', '东', '，', '一直', '好评', '！']","['喜欢', '好评', '']"
1,"['现在', '是', '2014年', '拜托', '、', '感觉', '非常', '不值']","['不值', '']"
2,"['用', '了', '几', '天', '机器', '一般', '吧', '，', '服务', '我', '算是', '领教', '了', '，', '我', '想', '问', '下', '你们', '上门', '安装', '的', '师傅', '，', '你们', '都', '是', '带', '着', '&', 'ldquo', ';', '金口', '&', 'rdquo', ';', '上班', '的', '吗', '；', '问点', '基本', '操作', '；', '还', '说', '什', '么', '自', '已', '去', '看', '说明书', '，', '保修期', '，', '还是', '说明书', '，', '我', '就', '想', '知道', '在', '你们', '贵店', '，', '说明书', '是', '不', '是', '万能', '的', '用户', '一切', '疑问', '都', '能', '在', '说明书', '得到', '解决', '。', '在', '买', '之前', '看', '过', '用户', '的', '评', '价', '，', '都', '说', '安装', '的', '师傅', '服务', '好', '，', '可', '我', '遇到', '的', '这', '算什', '么', '师傅', '，', '你', '的', '职业道德', '呢', '？', '问题', '都', '不', '带', '好好', '回答', '的', '；', '这', '服务', '真是', '烂透', '了']","['好', '一般', '']"
2,"['质量', '还', '不错', '，', '屏幕', '很好', '。']","['不错', '很好', '']"
0,"['音质', '不', '错哦']","['不错', '']"
2,"['有点', '贵', ' ', '东西', '一般']","['一般', '贵', '']"
4,"['太', '次', '了', '，', '根本', '没法用', '，', '手机', '放', '进去', '根本', '卡', '不', '紧', '，', '一直', '晃荡', '，', '侧面', '的', '音量', '键', '和', '开', '机键', '位置', '也', '不好', '，', '侧面', '随便', '按', '哪', '都', '会', '触发', '开', '机键']","['次', '随便', '没法用', '不卡', '不好', '']"
1,"['质量', '不咋地']","['不咋地', '']"
1,"['宝贝', '很好', '！']","['很好', '']"
2,"['挺好', '的', '，', '拿', '回', '来', '就', '用', '了', '。', '物流', '很快', '第二', '天', '就', '到', '了', '。']","['挺好', '很快', '']"
2,"['一如既往', '的', '好', '，', '上午', '订货', '，', '下午', '送', '到', '。', '物流', '超好', '。']","['超好', '好', '']"
1,"['挺', '好吃', '的', '还行']","['还行', '挺好', '']"
3,"['味道', '不好', '，', '用', '之后', '也', '没有顺滑', '的', '感觉', '，', '失望', '了']","['没有顺滑', '不好', '失望', '']"
2,"['挺好', '的', '，', '还是', '挺信', '赖京东', '的', '。', '不错']","['信赖', '不错', '挺好', '']"
2,"['不怎么样', '感觉', '装', '了', '这个', '壳', '以后', '更', '不', '好看', '，', '也', '不好用', '，', '早', '知道', '还', '不', '如', '买', '胶套', '算', '了']","['不好用', '不怎么样', '不好', '']"
1,"['是', '世界', '上', '卡', '啊', '卡卡卡']","['卡', '']"
2,"['很', '满意', '，', '又快又好', '，']","['又快又好', '满意', '']"
2,"['现在', '送', '手环', '。', '。', '。', '我', '买', '的', '时候', '什', '么', '都', '没', '送', ' ', '无语', '。', '耳机', '都', '没有', '的', '说', '阿', '。', '唉', '。', '习惯', '好评']","['无语', '好评', '']"
2,"['不合理', '，', '不管用', '，', '摆设', '，', '浪费', '钱']","['不管用', '费钱', '不合理', '']"
4,"['不错', '，', '买', '给', '老年人', '的', '，', '大小', '合适', '，', '物流', '不给力', '慢']","['不给力', '慢', '不错', '合适', '']"
2,"['试', '一下', '，', '效果', '不错', '，', '速度', '很快', '。']","['不错', '很快', '']"
2,"['产品', '一般般', '，', '充电', '满电机', '不是太强', '，', '剪发', '还', '可']","['一般般', '不是太强', '']"
1,"['产品', '还行', '，', '快递', '不', '敬业', '，', '东西', '放', '保安室', '发', '了', '信息', '就', '走人', '了', '，', '都', '不', '通知', '电话', '验货']","['不敬业', '还行', '']"
1,"['就是', '价', '格', '稍微', '有', '点', '贵', '。']","['贵', '']"
2,"['用', '着', '很', '舒服', '，', '对得起', '这个', '价', '格']","['对得起', '舒服', '']"
1,"['感觉', '这个', '质量', '不', '是', '太', '好', '啊', '，', '冰箱', '的', '抽屉', '塑料', '的', '质量', '真心', '不', '敢', '评', '价', '啊', '，', '太薄', '了', '，', '和', '家', '里面', '的', '老款', '还是', '有', '区别', '的']","['太薄', '']"
2,"['塑料', '气味', '很大', '很', '刺鼻', '！', '！', '！']","['刺鼻', '很大', '']"
4,"['用', '了', '很多', '尼维亚', '男士', '，', '这', '款', '有些', '失望', '，', '滋润度', '，', '紧肤', '效果', '不明显', '，', '有些', '平庸', '。']","['不明显', '平庸', '很多', '失望', '']"
2,"['我', '不是敏感', '肌肤', '，', '但', '每次', '用', '完', '，', '总会', '感觉', '脸上', '有', '点', '刺痛', '。', '我', '平常', '只抹', '隔离', '，', '所以', '卸妆', '效果', '也', '不', '太', '清楚', '。', '买', '了', '之后', '就', '搁置', '了', '。']","['刺痛', '不清楚', '不是敏感', '']"
1,"['好', '跟', '好', '的', '意思']","['好', '']"
1,"['?', '?', '谢谢', '快递员', '帮', '我', '搬', '上', '三', '楼', ' ', '早上', '下', '单', ' ', '下午', '五点', '就', '到', '了', ' ', '物流', '超快', ' ', '刚', '拆', '包装', ' ', '还', '没用', ' ', '期待', '着']","['超快', '']"
2,"['是', '买', '回', '老', '家', '的', '据说', '还可以', '，', '最', '重要', '的', '是', '乡下', '也', '能', '送', '和', '上门', '，', '发货', '速度', '也', '挺快', '的', '，']","['还可以', '挺快', '']"
0,"['用', '了', '之后', '头发', '很', '干燥', '，', '不适合', '我', '。']","['不适', '很干', '']"
1,"['是', '鱼儿', '就', '不要迷恋', '天空', '，', '是', '鸟儿', '就', '不要迷恋', '海洋']","['不要迷恋', '']"
2,"['用', '在', '小', '黄杨树', '上', '，', '第三', '天', '，', '阶壳虫', '依然', '有', '活动', '，', '不', '知道', '是', '不', '是', '时间', '太短', '，', '一', '周', '后', '在', '看', '吧', '。', '物流', '慢', '，', '等', '的', '叶子', '都', '黄', '了', '。']","['太短', '慢', '']"
3,"['POND', ""'"", 'S', '旁', '氏', '清透', '平衡', '系列', '毛孔', '细致', '洗颜泥', '100', 'g']","['平衡', '清透', '细致', '']"
3,"['目前', '使用', '过', '5', '次', '左右', '，', '其中', '有', '一', '次', '死机', '了', '，', '居然', '死机', '了', '，', '显示', '时间', '不对', '，', '无法', '启动', '。', '断电', '后', '再次', '使用', '也', '不行', '。', '再', '一', '次', '断电', '，', '恢复', '。', '第二', '个', '问题', '是', '。', '这个', '洗衣液', '出', '的', '泡泡', '，', '每次', '洗衣', '的', '时候', '泡泡', '都', '要', '跑', '到', '玻璃门', '下方', '，', '直到', '洗', '完', '后', '也', '会', '有', '许多', '留', '在', '那', '地方', '。', '不', '知道', '怎', '么', '解决', '。']","['次', '不对', '不行', '']"
